"Index number","City","State","River","Jam date","Water year","Jam type","Latitude","Longitude","Gage number","Ahps id","Current condition","Damages"
"20190129213925","Delhi","NY","West Branch Delaware River","01/24/2019","2019","Break-up","42.29834167","-74.87913889","-","-","Not Flooding","-"
"20190129213712","Whitesboro","NY"," Sauquoit Creek","01/24/2019","2019","Break-up","43.11144444","-75.294","-","-","Unknown","-"
"20190129213458","Niagara Falls","NY","Niagara River","01/26/2019","2019","Unknown","43.06716389","-78.97106667","-","-","Not Flooding","-"
"20190129212919","Eagle Bridge","NY","Hoosic River","01/24/2019","2019","Break-up","42.938611","-73.376944","-","-","Not Flooding","-"
"20190129211243","Shelby","IN","Kankakee River","01/27/2019","2019","Freeze-up","41.182778","-87.340278","-","-","Causing Flooding","-"
"20190129211054","Foresman","IN","Iroquois River","01/23/2019","2019","Freeze-up","40.87055556","-87.30666667","-","-","Not Flooding","-"
"20190129210938","Joslin","IL","Rock River","01/26/2019","2019","Freeze-up","41.556111","-90.185278","-","-","Not Flooding","-"
"20190129210826","Latham Park","IL","Rock River","01/26/2019","2019","Freeze-up","42.368611","-89.058333","-","-","Not Flooding","-"
"20190129210612","Moline","IL","Rock River","01/25/2019","2019","Freeze-up","41.4625","-90.5","-","-","Not Flooding","-"
"20190129210257","Momence","IL","Kankakee River","01/26/2019","2019","Freeze-up","41.16","-87.668611","-","-","Causing Flooding","-"
"20190129210057","Wilmington","IL","Kankakee River","01/26/2019","2019","Freeze-up","41.34666667","-88.18638889","-","-","Causing Flooding","-"
"20190129205716","Oswego","IL","Fox River","01/28/2019","2019","Freeze-up","41.68517222","-88.35634444","-","-","Causing Flooding","-"
"20190129205530","DeWitt","IA","Wapsipinicon River","01/25/2019","2019","Freeze-up","41.76694444","-90.53472222","-","-","Not Flooding","-"
"20190319183910","Weston","WY","Little Powder River","03/15/2019","2019","Break-up","-","-","06324970","-","Causing Flooding","-"
"20190319183632","Sheboygan","WI","Sheboygan River","03/13/2019","2019","Break-up","-","-","-","SEBW3","Causing Flooding","-"
"20190319183502","Omro","WI","Fox River","03/19/2019","2019","Break-up","-","-","-","-","Causing Flooding","-"
"20190319183305","Manitowoc","WI","Manitowoc River","03/14/2019","2019","Break-up","-","-","-","MTWW3","Causing Flooding","-"
"20190319183126","Fond du Lac","WI","Fond du Lac River","03/14/2019","2019","Break-up","-","-","-","-","Causing Flooding","-"
"20190319182851","Dodge","WI","Trempealeau River","03/15/2019","2019","Break-up","-","-","-","DDGW3","Causing Flooding","-"
"20190319182619","Moretown","VT","Mad River","03/15/2019","2019","Break-up","-","-","-","MOOV1","Not Flooding","-"
"20190319182430","Wasta","SD","Cheyenne River","03/17/2019","2019","Break-up","-","-","-","WASS2","Causing Flooding","-"
"20190326164407","Stratford","WI","Big Eau Pleine River","03/24/2019","2019","Break-up","-","-","-","STRW3","Not Flooding","-"
"20190326164213","Sioux","ND","Yellowstone River","03/22/2019","2019","Break-up","-","-","-","-","Unknown","-"
"20190326163945","Redwood Falls","MN","Redwood River","03/22/2019","2019","Break-up","-","-","-","RWDM5","Causing Flooding","-"
"20190326163818","Mandan","ND","Heart River","03/23/2019","2019","Break-up","-","-","-","MDNN8","Not Flooding","-"
"20190326163637","Vaughn","MT","Muddy Creek","03/23/2019","2019","Break-up","-","-","-","-","Unknown","-"
"20190326163429","Lost Bridge","ND","Little Missouri River","03/23/2019","2019","Break-up","-","-","-","-","Unknown","-"
"20190319182253","Oacoma","SD","White River","03/14/2019","2019","Break-up","-","-","-","OACS2","Causing Flooding","-"
"20190319182032","Kadoka","SD","White River","03/18/2019","2019","Break-up","-","-","-","KDKS2","Causing Flooding","-"
"20190319181836","Ravenna","NE","South Loup River","03/13/2019","2019","Break-up","-","-","-","RVNN1","Causing Flooding","-"
"20190319181542","Fremont","NE","Platte River","03/14/2019","2019","Break-up","-","-","-","LESN1","Causing Flooding","-"
"20190319181302","Crawford","NE","White River","03/14/2019","2019","Break-up","-","-","-","-","Causing Flooding","-"
"20190319181155","Pine Island","MN","Middle Fork Zumbro River","03/13/2019","2019","Break-up","-","-","-","PNLM5","Causing Flooding","-"
"20190319181011","Northfield","MN","Cannon River","03/15/2019","2019","Break-up","-","-","-","NRFM5","Causing Flooding","-"
"20190319180835","New Ulm","MN","Cottonwood River","03/16/2019","2019","Break-up","-","-","-","NWUM5","Causing Flooding","-"
"20190326163235","Glasgow","MT","Milk River","03/23/2019","2019","Break-up","-","-","-","GLWM8","Causing Flooding","-"
"20190326163047","Faith","SD","Moreau River","03/22/2019","2019","Break-up","-","-","-","FTHS2","Not Flooding","-"
"20190326162852","Glendive","MT","Yellowstone River","03/20/2019","2019","Break-up","-","-","-","GLNM8","Not Flooding","-"
"20190326162345","Hysham","MT","Yellowstone River","03/21/2019","2019","Break-up","-","-","-","-","Released","-"
"20190326162134","Estherville","IA","West Fork Des Moines River","03/21/2019","2019","Break-up","-","-","-","ESVI4","Causing Flooding","-"
"20190326161811","Durand","WI","Chippewa River","03/20/2019","2019","Break-up","-","-","-","DURW3","Not Flooding","-"
"20190326161337","Neillsville","WI","Black River","03/21/2019","2019","Break-up","-","-","-","-","Not Flooding","-"
"20190319180631","Jordan","MN","Sand Creek","03/13/2019","2019","Break-up","-","-","-","SNCM5","Causing Flooding","-"
"20190319180442","Berne","MN","Middle Fork Zumbro River","03/14/2019","2019","Break-up","-","-","-","BNEM5","Causing Flooding","-"
"20190319180143","Sterling","MI","Rifle River","03/14/2019","2019","Break-up","-","-","-","STRM4","Causing Flooding","-"
"20190319180005","Vinton","IA","Cedar River","03/14/2019","2019","Break-up","-","-","-","ALOI4","Causing Flooding","-"
"20190319175826","Shell Rock","IA","Shell Rock River","03/14/2019","2019","Break-up","-","-","-","SHRI4","Causing Flooding","-"
"20190319175612","Redfield","IA","South Raccoon River","03/13/2019","2019","Break-up","-","-","-","REDI4","Causing Flooding","-"
"20190319175427","Panora","IA","Middle Raccoon River","03/13/2019","2019","Break-up","-","-","-","PANI4","Causing Flooding","-"
"20190319175217","Norwalk","IA","North River","03/13/2019","2019","Break-up","-","-","-","NRWI4","Causing Flooding","-"
"20190319174958","Millville","IA","Turkey River","03/14/2019","2019","Break-up","-","-","-","-","Causing Flooding","-"
"20190319174814","Johnston","IA","Beaver Creek","03/13/2019","2019","Break-up","-","-","-","-","Causing Flooding","-"
"20190319174554","Iowa Falls","IA","Iowa River","03/18/2019","2019","Break-up","-","-","-","-","Causing Flooding","-"
"20190319174333","Humboldt","IA","West Fork Des Moines River","03/15/2019","2019","Break-up","-","-","-","-","Causing Flooding","-"
"20190319174134","Fort Dodge","IA","Des Moines River","03/14/2019","2019","Break-up","-","-","-","FODI4","Causing Flooding","-"
"20190312205545","Augusta","IA","Skunk River","03/12/2019","2019","Break-up","-","-","-","AGSI4","Unknown","-"
"20190312205316","Indianola","IA","Middle River","03/12/2019","2019","Break-up","-","-","-","IDNI4","Not Flooding","-"
"20190312205021","Ottumwa","IA","Des Moines River","03/12/2019","2019","Break-up","-","-","-","OTMI4","Released","-"
"20190312204823","Cleveland","IL","Rock River","03/10/2019","2019","Break-up","-","-","-","-","Unknown","-"
"20190312204255","Dayton","IL","Fox River","03/06/2019","2019","Freeze-up","-","-","-","DAYI2","Not Flooding","-"
"20190312203948","Sherman","MI","Manistee River","03/05/2019","2019","Freeze-up","-","-","-","SHRM4","Not Flooding","-"
"20190305155304","Fishtail","MT","West Rosebud Creek","03/05/2019","2019","Freeze-up","-","-","-","-","Not Flooding","-"
"20190305154925","Cody","WY","South Fork Shoshone River","03/02/2019","2019","Break-up","-","-","-","-","Unknown","-"
"20190305154023","Lisco","NE","North Platte River","03/02/2019","2019","Freeze-up","-","-","-","LSON1","Not Flooding","-"
"20190305153720","Lewellen","NE","North Platte River","03/03/2019","2019","Freeze-up","-","-","-","LEWN1","Not Flooding","-"
"20190122180042","Malone","NY","Salmon River","01/18/2019","2019","Freeze-up","44.875025","-74.30485833","-","-","Causing Flooding","-"
"20190122175823","Algonac","MI","St. Clair River","01/20/2019","2019","Unknown","42.60633611","-82.54202222","-","-","Not Flooding","-"
"20190122175551","Dixon","IL","Rock River","01/22/2019","2019","Freeze-up","41.84481389","-89.48668333","-","DXRI2","Not Flooding","-"
"20190122175351","Pembine","WI","Menominee River","01/20/2019","2019","Freeze-up","45.59602778","-87.77646111","-","PBIW3","Not Flooding","-"
"20190122175124","Clearwater","NE","Elkhorn River","01/20/2019","2019","Freeze-up","42.15973611","-98.12662778","-","-","Released","-"
"20190122174717","Great Falls","MT"," Missouri River","01/18/2019","2019","Freeze-up","47.51174444","-111.3100056","-","-","Not Flooding","-"
"20190101232143","Lewellen","NE","North Platte River","12/28/2018","2019","Freeze-up","41.31666667","-102.1258333","-","LEWN1","Not Flooding","-"
"20190101230935","Anchor Point","AK","Anchor River","01/01/2019","2019","Freeze-up","59.772222","-151.836389","-","APBA2","Not Flooding","-"
"20190115120603","Arco","ID","Big Lost River","01/09/2019","2019","Freeze-up","43.68165278","-113.3671694","-","-","Causing Flooding","-"
"20190101231327","Caribou","ME","Aroostook River","12/28/2018","2019","Freeze-up","46.85333333","-67.95611111","-","-","Not Flooding","-"
"20181218114702","Fort Ripley","MN","Mississippi River","12/11/2018","2019","Freeze-up","46.180556","-94.365556","-","FTRM5","Not Flooding","-"
"20190102095141","Rockville","NE","Middle Loup River","12/31/2018","2019","Freeze-up","41.110833","-98.835631","-","RCKN1","Not Flooding","-"
"20190108161419","Basalt","CO","Roaring Fork River","01/05/2019","2019","Break-up","39.36771667","-107.0371417","-","-","Not Flooding","-"
"20190101232346","North Platte","NE","North Platte River","12/28/2018","2019","Freeze-up","41.154167","-100.758889","-","NPTN1","Not Flooding","-"
"20190101231616","Fort Kent","ME","Saint John River","12/28/2018","2019","Freeze-up","47.29575","-68.514564","-","FTKM1","Not Flooding","-"
"20181225225234","Washburn","ME","Aroostook River","12/23/2018","2019","Break-up","46.77722","-68.15722","01017000","WSHM1","Not Flooding","-"
"20190402212915","North Enosburg","VT","Missisquoi River","04/01/2019","2019","Break-up","-","-","-","EBKV1","Causing Flooding","-"
"20190402212748","Mapleton","ND","Maple River","04/02/2019","2019","Break-up","-","-","-","-","Causing Flooding","-"
"20190402212544","Grand Rapids","ND","James River","04/02/2019","2019","Break-up","-","-","-","-","Causing Flooding","-"
"20190402212349","Landusky","MT"," Missouri River","03/27/2019","2019","Break-up","-","-","-","LDKM8","Causing Flooding","-"
"20190402212208","Watson","MN","Watson Sag","03/26/2019","2019","Break-up","-","-","-","-","Causing Flooding","-"
"20190402211957","Watson","MN","Minnesota River","03/26/2019","2019","Break-up","-","-","-","-","Not Flooding","-"
"20190402211823","Watson","MN","Chippewa River","03/26/2019","2019","Break-up","-","-","-","-","Not Flooding","-"
"20190402211705","Motley","MN","Crow Wing River","03/29/2019","2019","Break-up","-","-","-","-","Causing Flooding","-"
"20190402211514","Little Falls","MN","Little Elk River","03/27/2019","2019","Break-up","-","-","-","-","Not Flooding","-"
"20190219161003","East China","MI","St. Clair River","02/19/2019","2019","Unknown","42.73305","-82.48368611","-","-","Causing Flooding","-"
"20190219160706","Lisco","NE","North Platte River","02/19/2019","2019","Freeze-up","41.49","-102.624722","-","-","Not Flooding","-"
"20190219160403","Cascade","MT"," Missouri River","02/19/2019","2019","Freeze-up","47.19624722","-111.7739083","-","-","Causing Flooding","-"
"20190402211316","Salcha","AK","Tanana River","03/31/2019","2019","Break-up","-","-","-","-","Not Flooding","-"
"20190326170925","Dover-Foxcroft","ME","Piscataquis River","01/01/2019","2019","Break-up","-","-","-","-","Not Flooding","-"
"20190326170806","Milo","ME","Pleasant RIver","01/01/2019","2019","Break-up","-","-","-","-","Not Flooding","-"
"20190326170646","St. John","ME","St. John River","01/01/2019","2019","Break-up","-","-","-","-","Not Flooding","-"
"20190326165403","Miles City","MT","Tongue River","03/20/2019","2019","Break-up","-","-","-","MICM8","Not Flooding","-"
"20190326165235","Moorcroft","WY","Belle Fourche River","03/13/2019","2019","Break-up","-","-","-","BFRW4","Not Flooding","-"
"20190326165048","Old Fort Gilbert","MT","Yellowstone River","03/25/2019","2019","Break-up","-","-","-","-","Unknown","-"
"20190326164619","Lavina","MT","Musselshell River","03/24/2019","2019","Break-up","-","-","-","LVNM8","Not Flooding","-"
"20190226161103","Logan","MT","Gallatin River","02/26/2019","2019","Freeze-up","-","-","-","-","Causing Flooding","-"
"20180222140659","Keeseville","NY","Ausable River","02/21/2018","2018","Break-up","44.47725778","-73.5596427","02146600","AUSN6","Released","-"
"20180320232912","Lavina","MT","Musselshell River","03/17/2018","2018","Break-up","46.29857278","-108.78147052","02140991","LVNM8","Released","-"
"20180123171115","Burton","WI","Platte River","01/22/2018","2018","Break-up","42.64572936","-90.64076705","11440000","RVLW3","Released","-"
"20180123171024","Burton","WI","Grant River","01/22/2018","2018","Break-up","42.67747732","-90.75681014","11440000","BTNW3","Released","-"
"20180116213951","Buskirk","NY","Hoosic River","01/13/2018","2018","Break-up","42.95785944","-73.43347257","03178500","EAGN6","Released","-"
"20180116203429","Vermilion","OH","Vermilion River","01/12/2018","2018","Break-up","41.42115804","-82.35746311","01150900","VERO1","Released","-"
"20180116202443","New Haven","VT","New Haven River","01/12/2018","2018","Break-up","44.06262912","-73.17220615","16296500","NHVV1","Released","-"
"20180124100443","Marengo","IA","Iowa River","01/22/2018","2018","Break-up","41.8121472","-92.06396764","11440000","MROI4","Released","-"
"20180123170547","Hyde Park Borough","PA","Kiskiminetas River","01/18/2018","2018","Break-up","40.62537824","-79.60800453","16208000","VGFP1","Released","-"
"20180123165921","Dorchester","IA","Upper Iowa River","01/23/2018","2018","Break-up","43.42093126","-91.5069255","02455185","DCHI4","Released","-"
"20180515155057","Buckland","AK","Buckland River","05/12/2018","2018","Break-up","65.9803411","-161.12660213","05451700","SADA2","Released","-"
"20180123170815","Springfield","VT","Black River","01/13/2018","2018","Break-up","43.26325544","-72.43873878","03178500","RKGV1","Released","-"
"20180327180249","Fairview","MT","Yellowstone River","03/24/2018","2018","Break-up","47.79675771","-104.07270995","01189995","SIDM8","Released","Minor flooding was reported in Richland Park, along County Road 130 and in much farmland."
"20180327180027","Savage","MT","Yellowstone River","03/24/2018","2018","Break-up","47.46892133","-104.30075819","01189995","SIDM8","Released","minor flooding"
